corp_code,corp_name,corp_eng_name,stock_code
00501970,퀀타피아,QUANTAPIA INC.,078940
00446901,코칩,KORCHIP CORPORATION,126730
01798722,SK증권제12호스팩,SK Securities No.12 Special Purpose Acquisition Company,473000
00989664,코아스템켐온,CORESTEMCHEMON Inc.,166480
00992871,종근당,Chong Kun Dang Pharmaceutical Corp.,185750
01012066,HK이노엔,HK inno.N Corporation,195940
01168383,일동제약,"IL DONG PHARMACEUTICAL CO., LTD.",249420
00148832,제주은행,Jeju Bank,006220
01228515,앱트뉴로사이언스,"APT Neuroscience, Inc.",270520
00173449,빌리언스,"Billions Co.,Ltd.",044480
00609634,아이엠,"IMCo.,LTD",101390
01288827,HPSP,"HPSP Co., Ltd.",403870
00115977,아이에스동서,"IS DONGSEO CO., LTD.",010780
00102353,경창산업,KyungchangIndustrial,024910
00117300,TCC스틸,TCC STEEL,002710
00109310,대동기어,DaedongGear,008830
00140131,키다리스튜디오,"KidariStudio, Inc.",020120
00128111,포스코엠텍,"POSCO M-TECH CO.,LTD.",009520
00130763,서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",046890
00219574,코스맥스비티아이,"COSMAX BTI, INC.",044820
00153375,태광,T. K. CORPORATION,023160
00450010,씨티알모빌리티,"CTR Mobility Co.,Ltd.",308170
00156910,SBI인베스트먼트,"SBI Investment KOREA Co., Ltd.",019550
00589127,KEC,KEC CORPORATION,092220
01009789,코스맥스,"COSMAX, INC.",192820
00397289,오텍,Autech Corporation,067170
01412725,두산퓨얼셀,"Doosan Fuel Cell Co., Ltd.",336260
00488402,서울바이오시스,"SEOUL VIOSYS CO., LTD.",092190
00463342,폴라리스AI파마,Polaris AI Pharma Corp.,041910
00245898,에스에이치엔엘,SH&L Inc.,050320
01688346,유안타제11호스팩,Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY,444920
01690235,유안타제12호스팩,Yuanta 12 SPECIAL PURPOSE ACQUISITION COMPANY,446150
01701753,유안타제13호스팩,"Yuanta 13 SPECIAL ACQUISITION COMPANY Co., Ltd.",449020
01706819,유안타제14호스팩,"Yuanta 14 SPECIAL PURPOSE ACQUISITION COMPANY Co., Ltd.",450940
00668965,지오엘리먼트,"GO Element Co., Ltd.",311320
01573974,엔에이치기업인수목적20호,NH SPECIAL PURPOSE ACQUISITION 20 COMPANY,391060
01722437,한화갤러리아,HANWHA GALLERIA CORPORATION,452260
00936787,애경케미칼,"AEKYUNG CHEMICAL CO., LTD",161000
00249894,테라젠이텍스,"THERAGEN ETEX CO.,LTD.",066700
01165155,모비스,"Mobiis Co., Ltd.",250060
00113261,대한광통신,"TAIHAN Fiberoptics Co.,LTD",010170
00184889,이건홀딩스,"EAGON HOLDINGS CO., LTD.",039020
00390408,인크레더블버즈,InkredibleBuzz Inc.,064090
00142713,형지I&C,HYUNGJI Innovation and Creative Company Limited,011080
00899556,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",147830
01719105,신한제11호스팩,Shinhan 11th Special Purpose Acquisition Company,452980
01807747,신한제13호스팩,Shinhan 13th Special Purpose Acquisition Company,474930
01809569,신한제12호스팩,Shinhan 12th Special Purpose Acquisition Company,474660
00188122,남산물산,"Hana Mulsan CO.,LTD",036280
01412822,솔루스첨단소재,Solus Advanced Materials Co. Ltd.,336370
00109453,케이조선,"K Shipbuilding Co., Ltd.",067250
00113492,깨끗한나라,"KleanNara Co., Ltd.",004540
00111218,KD,KD Corporation,044180
00117966,동원개발,DongwonDevelopment,013120
00122481,태경비케이,"TAEKYUNG BK CO.,LTD.",014580
01109937,티앤알바이오팹,"T&R Biofab Co., Ltd",246710
01274329,성일하이텍,"SungEel HiTech Co., Ltd.",365340
00683007,엑스큐어,Xcure Corp.,070300
00653194,AP헬스케어,AP Healthcare Inc.,109960
00146454,일양약품,"ILYANG PHARMACEUTICAL CO.,LTD",007570
01518506,타조엔터테인먼트,"TAJOY entertainment co., LTD",476710
00162072,한신기계공업,HANSHIN MACHINERY CO,011700
01689266,케이쓰리아이,"K3I. Co., Ltd.",431190
00413046,셀트리온,"Celltrion, Inc.",068270
00134176,세우글로벌,"SEWOO GLOBAL CO,. LTD",013000
00121154,엠에스씨,"MSC Co.,Ltd.",009780
00122205,바른손,Barunson,018700
00126937,삼양홀딩스,Samyang Holdings Corporation,000070
00131197,서원,"SEOWON CO.,LTD",021050
00130587,서울전자통신,SEOUL ELECTRONICS & TELECOM,027040
00141307,영풍,YOUNGPOONG CORPORATION,000670
00158219,시그네틱스,Signetics Corp.,033170
00205003,좋은사람들,"GOOD PEOPLE CO., LTD.",033340
00157991,한국석유공업,KOREA PETROLEUM INDUSTRIES COMPANY,004090
00163673,한진중공업홀딩스,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",003480
00259590,바른손이앤에이,Barunson Entertainment & Arts Corporation,035620
00171265,파라다이스,"PARADISE.Co.,Ltd.",034230
00262266,삼현,"SAMHYUN CO.,LTD",437730
00174527,HS화성,"HS HWASUNG CO., LTD.",002460
00267906,베뉴지,"VenueG Co.,Ltd.",019010
00203315,콘텐트리중앙,ContentreeJoongAng corp.,036420
01008762,데브시스터즈,Devsisters corporation,194480
00151447,천지산업,CHONJI CORPORATION,001490
00199252,HLB,HLB INC.,028300
00175173,오스템,"AUSTEM CO.,LTD",031510
00253985,국보디자인,KUKBO DESIGN,066620
00263371,한국경제TV,"The Korea Economic Broadcasting CO.,LTD.",039340
00126779,삼아알미늄,"SAMA ALUMINIUM CO.,LTD",006110
00138516,아남전자,"ANAM ELECTRONICS CO.,LTD",008700
00664853,제이씨케미칼,"JC Chemical Corporation, LTD.",137950
00191472,KPX케미칼,"KPX CHEMICAL CO., LTD.",025000
00788773,씨젠,"SEEGENE, INC.",096530
01582228,교보11호기업인수목적,Kyobo 11 Special Purpose Acquisition Company,397880
01553129,제이투케이바이오,"J2KBIO Co., Ltd.",420570
00367376,사이노젠,Cynogen,064060
00104856,삼성증권,"SAMSUNG SECURITIES CO.,LTD",016360
00105961,LG이노텍,"LG INNOTEK CO., LTD.",011070
00126256,삼성생명,"Samsung Life Insurance co., Ltd",032830
00415707,엔텔스,"nTelsCo.,Ltd.",069410
00126478,삼성중공업,"SAMSUNG HEAVY INDUSTRIES CO.,LTD",010140
00470829,한솔인티큐브,"Hansol Inticube Co., Ltd.",070590
00136378,신세계,SHINSEGAE Inc.,004170
00137997,현대차증권,"HYUNDAI MOTOR SECURITIES CO.,LTD.",001500
00158501,에스원,S-1 CORPORATION,012750
00166519,화천기공,"HWACHEON MACHINE TOOL CO.,LTD",000850
00508274,일진다이아,"ILJIN DIAMOND CO., LTD.",081000
01663116,에어레인,"Airrane Co., Ltd.",163280
00400121,유아이디,"U.I.DISPLAY CO.,LTD.",069330
00166333,화신테크,"HWASHIN TECH CO.,LTD",086250
00819374,나무가,"Namuga Co.,Ltd",190510
00296290,키움증권,"KIWOOM Securities Co.,Ltd.",039490
00945776,지슨,"GITSN, Inc.",289860
01226410,씨앤씨인터내셔널,"C&C International Co.,Ltd.",352480
01693922,키움제8호스팩,Kiwoom No.8 Special Purpose Acquisition Company,446840
01109070,비피도,BIFIDO. Co. Ltd,238200
01593242,하나금융21호기업인수목적,Hana Financial Twenty-one SPAC,406760
01073261,동방메디컬,"DongBang Medical Co., Ltd.",240550
00144243,유니슨,"UNISON CO., LTD.",018000
00148470,제일일렉트릭,"CHEIL ELECTRIC CO.,LTD.",199820
01436558,신한서부티엔디리츠,"Shinhan Seobu T&D REIT Co., Ltd.",404990
00265421,인지디스플레,INZI DISPLAY COMPANY LIMITED,037330
00506294,가비아,"GABIA,Inc.",079940
00103006,고려제강,"KISWIRE CO.,LTD",002240
00103176,흥국화재,"Heungkuk Fire & Marine Insurance Co., Ltd.",000540
00105466,KCC건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",021320
00109037,대성창투,"Daesung Private Equity, Inc.",027830
00113614,대현,"DAEHYUN CO.,LTD",016090
00525934,LX세미콘,"LX Semicon Co., Ltd.",108320
00124106,부산은행,BUSAN BANK,005280
00146861,자화전자,"JAHWA ELECTRONICS CO.,LTD",033240
00155948,코웰패션,"COWELL FASHION CO.,LTD",033290
00317104,라이온켐텍,"LION CHEMTECH CO., Ltd.",171120
00210856,코아스,"KOAS CO., LTD",071950
00346610,시지메드텍,"CG MedTech Co.,Ltd.",056090
00372226,티에스이,"TSE CO.,Ltd",131290
00361488,텔코웨어,"TELCOWARE CO.,LTD.",078000
00372882,KTcs,ktcs corporation,058850
00399694,SOOP,"SOOP CO., LTD.",067160
00628189,웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",095720
00407814,CG인바이츠,"CG Invites Co., Ltd.",083790
00838500,엘브이엠씨,"LVMC Holdings CO,.LTD",900140
00852087,시디즈,"Sidiz, Inc.",134790
00486370,성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",080470
01210677,씨케이솔루션,"CK SOLUTION Co., Ltd.",480370
00494476,이녹스,INNOXCorporation,088390
01497869,티와이홀딩스,"TY Holdings Co., Ltd.",363280
00535481,에스와이,"SY CO., LTD.",109610
00540447,유니테스트,UniTestInc.,086390
01493793,코셈,"COXEM CO., LTD",360350
01448544,셀로맥스사이언스,"Cellromax Science Co., Ltd.",471820
00103592,광동제약,"KWANGDONG PHARMACEUTICAL CO.,LTD",009290
00355548,한국테크놀로지,HANKOOK Technology Inc.,053590
01575361,세븐브로이맥주,"Sevenbrau Co., Ltd.",267080
01114559,씨엔티드림,CNT Dream  CO. LTD.,286000
00117188,효성,HYOSUNG CORPORATION,004800
00117601,유안타증권,"Yuanta Securities Korea Co., Ltd.",003470
00158015,한국선재,"HANKUK STEEL WIRE CO., LTD.",025550
00118044,동원수산,"DONGWON FISHERIES CO.,LTD",030720
00169215,에너토크,ENERTORK LTD.,019990
00187725,코콤,"KOCOM CO., LTD",015710
00131939,선도전기,"SEONDO ELECTRIC CO.,LTD",007610
00146296,일신석재,"ILSHIN STONE CO.,LTD",007110
00159573,한국주철관공업,"KOREA CASTIRON PIPE IND CO.,LTD",000970
00162063,한신공영,"HANSHIN CONSTRUCTION CO.,LTD",004960
00246620,케이엘넷,KL-Net Corp.,039420
00101257,경남기업,KEANGNAM ENTERPRISES LTD,000800
00477257,지나인제약,"G9pharma co., LTD",078650
00273615,비케이탑스,"BK Tops Co.,Ltd",030790
01128622,이스트에이드,ESTaid Corp.,239340
00129642,상신브레이크,SANGSIN BRAKE,041650
00137368,신풍,SHINPOONG INC.,002870
00781202,애머릿지,Ameridge Corporation,900100
00547510,툴젠,ToolGen Incorporated,199800
01188730,SK시그넷,SK Signet Inc.,260870
00572905,ISC,"ISC Co., LTD.",095340
00573269,에스코넥,"S Connect Co., LTD",096630
00615723,아이윈플러스,"iWIN PLUS CO.,LTD.",123010
00657987,KX,"KX Innovation Co., Ltd.",122450
00675594,디티앤씨,"Dt&C Co., Ltd.",187220
00942131,앤디포스,"NDFOS CO., LTD.",238090
00983934,아이스크림에듀,"i-Scream Edu Co., Ltd.",289010
01109539,와이씨,YC Corporation,232140
01210190,모비릭스,MOBIRIX Corporation,348030
01217795,엠에프씨,"MFC Co., Ltd.",432980
01237540,이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",272290
01390399,솔트웨어,"Saltware Co., Ltd.",328380
00198192,한국팩키지,"HANKUK PACKAGE CO., LTD.",037230
00120526,롯데쇼핑,"LOTTE SHOPPING CO.,LTD.",023530
00205687,더라미,"The Lamy Co., Ltd.",032860
00367604,SM Life Design,"SM Life Design Group Co., Ltd.",063440
00125743,현대비앤지스틸,"HYUNDAI BNG STEEL CO., LTD",004560
00656951,현대이지웰,"HYUNDAI EZWEL CO., LTD.",090850
00130684,서울도시가스,"SEOUL CITY GAS CO.,LTD",017390
00815767,위메이드플레이,"Wemade Play Co., Ltd.",123420
00155212,포스코DX,POSCO DX COMPANY LTD.,022100
01027828,퓨릿,"Purit Co., Ltd.",445180
00164830,HD한국조선해양,"HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.",009540
00250137,와이어블,Wiable Corp.,065530
00305668,새론오토모티브,SAERONAUTOMOTIVE CORPORRATION,075180
00458234,아시아나IDT,"Asiana IDT, Inc.",267850
00261957,한국정보공학,"Korea Information Engineering Services Co., Ltd",039740
00520887,비상교육,VISANG EDUCATION INC,100220
00269889,누리플렉스,"NuriFlex Co.,Ltd.",040160
00633835,HJ중공업,"HJ SHIPBUILDING & CONSTRUCTION CO.,LTD",097230
00408336,인산가,INSAN Inc.,062580
01263022,BGF리테일,"BGF retail CO., LTD.",282330
00219097,BGF,"BGF CO., LTD.",027410
00204642,티비씨,TBC,033830
00288495,HC홈센타,"HC HomeCenter Co.,Ltd",060560
00568461,HC보광산업,"HC BoKwang Industry Co.,Ltd",225530
00938688,SBI핀테크솔루션즈,"SBI FinTech Solutions Co., Ltd.",950110
00104810,소노스퀘어,"SONO SQUARE CO.,LTD.",007720
00125974,삼부토건,"SAMBU CONSTRUCTION CO.,LTD",001470
00201432,비츠로시스,"VitzroSys., Co. LTD",054220
00317487,티에스넥스젠,"TS Nexgen Co., Ltd.",043220
00548519,큐러블,Curable. Inc.,086460
00375931,인선이엔티,INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,060150
00642541,제이에스링크,"JS Link, Inc.",127120
00761183,신성에스티,"Shinsung ST Co., Ltd.",416180
00814582,탑런토탈솔루션,"TOP RUN TOTAL SOLUTION CO.,LTD",336680
00885906,에이치와이티씨,"HYTC CO., LTD",148930
01089378,디와이디,"DYD Co.,LTD.",219550
01182259,알피바이오,RPbio Inc.,314140
01397903,엔젠바이오,"NGeneBio Co., Ltd.",354200
01419205,피앤에스로보틱스,"P&S Robotics Co., Ltd.",460940
00141875,사조오양,OYANG CORPORATION,006090
00151605,THE CUBE&,The Cube& Inc.,013720
01885222,대신밸류리츠,"Daishin Value REIT Co., Ltd.",0030R0
00353610,이니텍,"INITECH Co., Ltd.",053350
00618410,KS인더스트리,"KS Industry Co., Ltd.",101000
01267967,마이크로디지탈,"Micro Digital Co., Ltd.",305090
01696451,대신밸런스제14호기업인수목적,Daishin Balance No.14 Special Purpose Acquisition Company,442310
01677678,교보13호기업인수목적,Kyobo 13 Special Purpose Acquisition Company,440790
00140061,티케이지애강,"TKG AIKANG CO., LTD",022220
00169048,HLB글로벌,"HLB GLOBAL Co., Ltd.",003580
00113544,대한화섬,"DAEHAN SYNTHETIC FIBRER CO.,LTD",003830
00143226,엠투엔,"M2N Co.,Ltd",033310
00145738,이화전기,"EHWA TECHNOLOGIES INFORMATION CO., LTD.",024810
00124799,사조산업,"SAJO INDUSTRIES CO.,LTD",007160
00146427,한주에이알티,"HANJOO ART Co.,LTD.",058450
00126089,DH오토넥스,"DHAUTONEX CO.,LTD",000300
00152127,심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",036710
00153393,태광산업,"TAEKWANG INDUSTRIAL CO.,LTD",003240
00176835,농우바이오,"NH NONGWOOBIO CO., LTD.",054050
00260657,오상헬스케어,"OSANG HEALTHCARE CO.,LTD.",036220
00264714,SG&G,SG&G Corporation,040610
00268002,세종텔레콤,"Sejong Telecom, Inc.",036630
00276083,피노,FINO INC.,033790
00666329,코나솔,"KONASOL CO.,LTD",176590
00346911,아이톡시,ITOXI Corp.,052770
00366137,KG에코솔루션,"KG Eco Solution Co., Ltd.",151860
00373571,스타코링크,"STACO LINK Co.,Ltd.",060240
01413371,HLB사이언스,HLB SCIENCE Inc.,343090
01497373,아이엠비디엑스,"IMBdx, Inc.",461030
01594791,나우로보틱스,"NAUROBOTICS  Co., Ltd.",459510
00152589,코리아나,"COREANA COSMETICS CO., LTD",027050
00445160,디이엔티,"DE&TCo.,Ltd.",079810
00497631,티플랙스,"Tplex Co., Ltd",081150
00874803,AP위성,Asia Pacific Satellite lnc.,211270
00875237,씨앤투스,"CNTUS Co., Ltd",352700
01175499,위니아에이드,"WINIA AID CO.,LTD.",377460
01311055,쿠콘,coocon Corporation,294570
01327746,보로노이,"Voronoi, Inc.",310210
01381391,에스피소프트,SPSoft Inc.,443670
01506617,쓰리빌리언,3billion Inc.,394800
01806951,폰드그룹,"POND GROUP CO., LTD.",472850
01325979,세아제강,SeAH Steel Corporation,306200
00366438,산일전기,"SANIL ELECTRIC CO., LTD",062040
00244561,그래디언트,Gradiant Corporation,035080
01015160,PS일렉트로닉스,"Pentastone Electronics, Inc.",332570
01109122,에스엘테라퓨틱스,"SL Therapeutics, Inc.",258540
01436479,토마토시스템,"TOMATOSYSTEM Co., Ltd.",393210
01455410,파인메딕스,"Finemedix Co., Ltd.",387570
01508855,블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",369370
00563837,제로투세븐,Zero to Seven Inc,159580
00911955,잇츠한불,"IT'S HANBUL CO., LTD.",226320
00138190,GS글로벌,GS Global Corp.,001250
00371740,디티씨,"DTC Co., Ltd.",066670
01153293,제이엘케이,"JLK, Inc.",322510
00148276,제일기획,Cheil Worldwide Inc,030000
01336762,스피어,Sphere Corp.,347700
01671197,에스케이증권제8호기업인수목적,SK Securities No.8 Special Purpose Acquisition Company,435870
00106881,인디에프,In the F,014990
01731453,디비금융제11호기업인수목적,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",456440
01157846,바이오포트,BIO PORT KOREA,188040
01380578,도우인시스,"DOWOOINSYS Co., LTD.",484120
01182240,배럴,"BARREL Co., Ltd.",267790
00162461,한화솔루션,HANWHA SOLUTIONS CORPORATION,009830
01405585,윙스풋,WING'S FOOT INC.,335870
01782004,뉴로핏,NEUROPHET Inc.,380550
00442905,대성파인텍,"Daesung Fine Tech. Co., Ltd",104040
00110060,대백저축은행,DEBEC SAVINGS BANK.,026970
01649204,달바글로벌,"d'Alba Global Co., Ltd.",483650
00137289,이엘씨,"ELC Co., Ltd.",041520
01065013,우정바이오,"WOOJUNG BIO, Inc.",215380
01140837,이지트로닉스,"EGTRONICS Co., Ltd.",377330
01516890,E8,"E8IGHT Co., Ltd",418620
01049167,더바이오메드,"THE BioMed Co., Ltd.",214610
01335453,오하임앤컴퍼니,"OHEIM & Company Co.,Ltd.",309930
01689336,비엔케이제1호기업인수목적,BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY,445360
01708163,엔알비,"NRB, inc",475230
00200275,YTN,YTN,040300
00381756,티씨머티리얼즈,"TC Materials Co., Ltd.",125020
01688568,프로티나,"PROTEINA CO.,LTD.",468530
01454341,플래티어,"Plateer Co., Ltd.",367000
00428729,대호에이엘,"DAEHO AL Co.,Ltd.",069460
01649620,아우토크립트,"Autocrypt Co., Ltd.",331740
00945208,더미동,"THE MIDONG Co,. Ltd",161570
00109189,대덕,"DAEDUCK Co.,LTD",008060
01902990,KB제32호스팩,KB No.32 Special Purpose Acquisition Company,0037T0
00159810,카프로,CAPRO CORPORATION,006380
00362122,나래나노텍,NARAE NANOTECH CORPORATION,137080
00360142,아이마켓코리아,iMarketKorea Inc.,122900
01670675,유안타제10호기업인수목적,Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY,435380
01341630,이노룰스,"INNORULES CO.,LTD",296640
00609315,멜파스,Melfas Inc.,096640
00624518,다산솔루에타,"Dasan Solueta Co.,Ltd.",154040
00151863,청호ICT,"CHUNGHO ICT CO.,LTD.",012600
01041828,JTC,JTC Inc.,950170
00115694,DB증권,"DB Securities Co.,Ltd",016610
00138242,KG모빌리티,KG Mobility Corp.,003620
01299106,우듬지팜,"WooDeumGee Farm Co., Ltd",403490
00204323,키스트론,"KISTRON Co., Ltd.",475430
01513699,포바이포,4by4 Inc.,389140
01593668,센서뷰,"SENSORVIEW CO., LTD.",321370
00356802,큐렉소,"CUREXO, INC.",060280
00162081,한국투자파트너스,"Korea Investment Partners Co.,Ltd.",019560
00105873,LG디스플레이,"LG Display Co., Ltd.",034220
00136925,신원종합개발,ShinwonConstruction,017000
00106623,현대위아,HYUNDAI WIA,011210
00117267,동양생명,"TONGYANG LIFE INSURANCE CO.,LTD.",082640
00367482,빛과전자,LIGHTRON FIBER-OPTIC DEVICES INC.,069540
00309503,한국항공우주,"KOREA AEROSPACE INDUSTRIES, LTD.",047810
00526951,이엠코리아,"EMKOREACo.,LTD.",095190
00876865,네오오토,"NEOOTO CO.,LTD.",212560
00135111,수산세보틱스,"SOOSAN CEBOTICS CO., LTD",017550
00677334,아하,"AHA Co.,Ltd",102950
01207761,퀀텀온,"Quantumon Co., Ltd.",227100
00631518,SK이노베이션,"SK Innovation Co., Ltd.",096770
01573336,토모큐브,"Tomocube, Inc.",475960
01875146,신한제16호스팩,Shinhan 16th Special Purpose Acquisition Company,496070
01035289,스타에스엠리츠,STAR SM Real Estate Investment Trust Incorporated,204210
00119140,핸즈코퍼레이션,HANDS CORPORATION LTD.,143210
01514698,엑스플러스,Xplus Inc.,373200
01185867,퓨쳐메디신,"Future Medicine  Co., Ltd.",341170
00300557,위니아,"WINIA Co., Ltd.",071460
00408956,제넨바이오,GenNBio Inc.,072520
00876643,캐프,"CAP Co.,Ltd.",198080
01675421,아이비케이에스제20호기업인수목적,IBKS No.20 Special Purpose Acquisition Company,439730
01675227,삼성기업인수목적7호,SAMSUNG SPECIAL PURPOSE ACQUISITION 7 COMPANY,439250
01335930,티움바이오,"TiumBio Co., Ltd.",321550
00100957,건영,"KunYoung Engineering & Construction Co., LTD",012720
00151298,DSR제강,DSR WIRE CORP,069730
00136101,메이슨캐피탈,MASON CAPITAL CORPORATION,021880
00378363,3S,"3S KOREA CO., LTD",060310
01440153,넥사다이내믹스,"Nexa Dynamics Co., Ltd.",351320
01261893,케이씨텍,"KCTECH CO., LTD",281820
